IMDB ID,TMDB ID
36326,14906
75232,16176
96259,52770
104438,12518
130623,10567
217630,10642
215129,9285
196216,10569
80881,21879
119746,98502
82933,21484
66495,24918
120755,955
184894,8584
207998,47295
154443,11332
55830,16093
34742,29372
15864,962
68863,5483
116661,21060
39631,30588
64757,668
58576,23518
76752,691
118834,31353
89960,44018
79574,698
71807,682
50598,28973
14624,28974
34889,40685
36824,22994
32383,40639
55852,499
208003,9600
173910,120077
50095,38006
80365,2768
90644,42002
69029,40365
81318,24920
60371,21
54953,10911
70130,10102
39589,30308
43899,38688
62168,26912
50873,26278
98143,26953
100438,26954
102728,26956
107899,26957
110916,26958
132451,26959
189047,26960
95977,80287
63518,6003
105466,23939
38120,46614
71230,11072
71206,23069
92638,21299
76044,38802
47673,13368
74486,985
103767,14002
48347,541
82252,21137
94980,36724
59578,938
70355,10648
86979,11368
97322,10875
89841,2075
99582,1551
95525,22500
84522,10246
86129,19698
89826,23919
86143,18835
90849,26554
90190,15239
98503,28165
98502,28169
91630,15762
100403,169
93894,865
88172,9663
87004,26889
94631,10128
79501,9659
82694,8810
89530,9355
99141,1727
92563,635
91635,10068
87262,11495
105428,11428
94612,10117
105316,35936
102951,25562
100046,51763
94882,73079
92710,38921
93011,35463
187078,9679
179074,24587
182295,51333
145503,17771
162711,31610
143422,60005
99726,10264
77362,31657
82009,29204
74156,17814
93605,11879
102592,21128
67741,482
71360,592
82220,31593
77588,12611
70509,14328
82945,32047
70666,9040
43338,25364
56195,43002
72226,5121
23622,195
90728,6978
69762,3133
15648,643
204175,10571
162650,479
120913,7450
188030,31023
186253,25636
165384,41160
189142,47439
217287,207731
120630,7443
183505,2123
187393,2024
131704,17711
177971,2133
200669,29946
68230,25993
97100,28774
39404,46929
76257,11598
106469,9702
50292,117026
89118,9873
101846,16820
99797,14864
87727,15379
89604,12764
94792,27352
72288,8348
87175,24099
71569,17897
64904,28050
99800,16094
102065,16096
38718,20343
40580,13757
93608,11822
40664,90980
46213,26270
42897,37744
70679,494
69257,493
159382,12706
219854,4244
175142,4247
179116,20770
215369,1050
60176,1052
59575,20540
212974,23655
87277,1788
38499,32275
120903,36657
200530,44490
168794,47585
120894,1448
163676,36047
161081,2655
210234,12599
205735,33828
52561,93
104299,9278
68659,90715
79257,59181
82622,22167
64615,18118
76716,11940
54749,24167
103241,10276
105813,19380
80310,13783
68555,11624
77742,15867
73312,11686
89276,29263
117817,46754
34055,18702
92048,11830
205461,16110
144528,12107
144201,10401
171865,32640
174480,10641
200550,6282
164052,9383
186566,5551
131972,277726
156757,43079
206226,27723
195234,2360
57603,28043
52646,33468
80472,21866
106627,33408
65938,11589
95863,15158
110823,16139
138703,16146
95925,26515
99005,11856
86320,13567
98384,10860
49189,8420
85470,18391
71650,20850
111187,39473
38975,27452
65206,77571
251739,38548
234853,20438
165986,274868
130444,2211
204709,46991
120593,201581
163983,10391
173716,14195
233687,15665
138681,45905
191397,10393
199314,18168
209958,8843
188640,10643
236388,23618
178050,117262
176426,30946
95705,37136
102510,37137
32881,23283
46303,3110
53318,14698
59017,11694
118018,47434
62885,39891
120867,76891
88206,9651
49967,26865
160009,11398
236008,161687
168515,26244
204946,1588
162903,287821
198386,19150
234137,25128
161216,18153
157182,30910
209322,41282
144964,12211
259207,137236
216772,9995
187696,1698
171580,10480
190798,80713
204626,10685
202677,1619
181875,786
211938,14805
191037,51179
197384,46119
134630,18074
210717,170767
182508,77332
188694,27665
181836,29015
164212,10562
170452,201724
192731,12212
206420,14629
168629,16
218839,13785
210567,34299
211219,15752
222850,22597
210075,19348
210945,10637
93177,9003
95294,9064
104409,11569
107209,10434
56860,26484
57887,39113
53219,38126
58440,53617
88184,469
55608,2160
60397,2161
40068,3073
32234,911
46876,10973
52846,34077
24184,10787
52969,43109
50610,43230
36261,15855
88024,9507
84695,27475
93996,27764
100639,27767
91990,40760
100663,40446
215545,24664
210584,21370
259974,20455
208988,10461
67128,1485
212338,1597
180093,641
170691,10687
202641,63956
208874,6521
205271,10763
162236,100975
213790,16888
160484,10383
66832,21142
75754,78140
54387,2134
113269,18801
89200,18498
93091,28605
58708,42797
41094,13465
38988,27033
37638,20367
249462,71
230030,1636
223897,10647
82307,19204
81376,13762
111512,12207
229260,11531
192255,24100
219952,10783
192949,47302
160127,4327
146984,4958
185431,9678
203019,11978
199753,8870
197096,77434
203230,14295
66995,681
74452,11372
216216,8452
186894,10862
170016,8871
230591,34045
213203,16340
211181,10481
213847,10867
180073,10876
217869,9741
265101,79920
190332,146
190374,11849
228750,11983
190865,11678
86993,2669
88936,20721
93748,2609
96094,12714
120090,92603
93428,708
92106,1857
94291,10673
96969,2604
96219,10132
88850,11064
208092,107
95927,40820
156807,37716
241303,392
242423,8859
120917,11688
183659,12509
207201,3981
181536,711
219699,2046
247196,5001
162222,8358
218967,5994
200720,25520
212346,1493
223530,25660
190590,134
210299,62677
120202,21991
219653,10577
149624,21355
218182,29122
146309,11973
181865,1900
218378,44853
189998,10873
93223,26719
97662,31583
83564,15739
101757,15413
84434,2623
53580,11209
90670,13715
75783,19108
72735,8043
49233,43258
107007,10655
110115,75490
73605,42261
218625,34794
56600,0
218817,9989
238948,18828
206275,9816
194218,20637
237572,5955
176883,125498
212423,77825
213446,220976
104765,66599
102388,17474
95690,11191
105165,2613
69897,22021
71517,22048
95348,17006
108451,26333
186589,16723
209475,2018
118614,31768
116119,287991
157122,47595
178642,18856
234805,10499
188506,37949
162024,83500
216800,47943
92545,74340
92546,5709
92605,11215
92608,26477
92618,10937
92641,4639
92644,96
86960,90
92654,11028
92655,57240
92656,67307
92690,19324
92695,19933
92718,12919
92746,15785
92783,31701
92798,31563
92804,12506
92809,89992
92842,70199
92843,39507
92854,62185
92897,24826
92904,30994
92948,17159
92965,10110
92974,18935
83907,764
92997,20287
93006,26964
93029,71881
93036,15658
93044,4918
93073,28368
93092,58084
93093,52780
93104,48149
93186,26156
93200,34101
93209,32054
93215,14464
93225,65501
93231,32227
93260,2614
93277,40962
93278,12704
93300,580
93405,24828
93407,13703
93418,36914
93437,1547
93467,42010
93476,2608
93477,32058
93493,10019
93507,11649
93539,84499
93560,13509
93562,63639
93567,30175
93589,51521
93638,34379
93648,22915
192111,24940
190524,37302
242998,10984
118694,843
177769,121091
120753,318
250478,12806
212985,9740
239948,10878
230783,47588
216787,10697
190861,7093
231775,16300
265632,19405
230838,1921
177650,44412
249893,21620
166276,23685
233142,12138
191636,48217
236493,6073
250720,39180
262462,35569
182000,25208
244504,82103
251031,19513
179626,2749
192071,10050
212380,17203
138493,168485
236447,95682
161977,54968
220157,49929
99073,2302
116447,32686
107474,13889
81163,6028
31742,51802
82912,42148
91836,29492
96223,25447
90213,28410
100842,38545
39190,19490
65687,31151
60424,1888
57251,38805
44685,16618
59245,2428
53793,22013
60086,15598
46899,43332
113026,62127
37800,56137
66740,17965
59465,29067
79781,33250
80421,14460
99385,17466
101764,9594
77504,35976
68617,4986
102005,2453
85868,33676
100140,4587
97880,31004
100232,12773
127952,125099
201776,27859
91474,11454
100486,38718
77413,4192
97179,11607
88000,14052
93857,16889
100049,39934
118540,26580
91860,21309
89208,16263
71771,4985
102517,20704
87015,23730
215750,853
242445,10877
205873,5257
209144,77
250274,20322
125022,10833
239949,20309
120352,125093
244970,12658
227538,10054
246989,10646
236784,2575
245712,55
206187,65075
247380,44379
164334,2043
221027,4133
189192,56715
266860,10991
221889,15940
268200,26791
260332,44069
238588,68894
243155,634
245686,10956
236348,19366
246002,136558
201485,28308
221073,9519
255094,13898
210149,196280
231402,9290
240515,13166
240402,32590
249538,109472
251191,153141
211492,52654
199129,70282
116882,47643
86250,111
55895,32488
132245,10477
245120,12484
203755,2144
141907,24113
234570,118052
209163,1734
243889,38047
162023,8076
240913,4973
56937,8095
85811,849
89504,27223
16039,2981
25913,39266
98524,31863
84917,11307
62776,46498
64940,11163
69191,11035
60429,18691
101912,3784
107130,78133
58453,22829
152015,35717
80539,11936
101902,25221
80319,19494
79638,40842
90098,19357
45464,33743
96875,32924
66011,9062
93713,11174
48021,934
183790,9476
212826,37691
260775,115810
208911,10613
204640,19094
256408,14268
225071,5852
126029,808
206742,49453
203009,824
184819,37558
213149,676
157411,88727
210727,26813
206917,29572
234407,48109
189541,291675
77716,50541
102343,26255
100395,22414
46719,43329
74254,42233
101587,1406
95082,13554
52902,17664
48248,66035
54130,41050
95647,1632
54047,966
60897,12639
53221,301
25746,31527
78227,4988
94082,12623
94142,11896
244316,25538
81159,17971
110631,6498
60934,5923
41996,15497
59885,21876
255798,11090
161083,14034
212815,21056
251075,9397
244244,9705
254099,26475
212827,56934
234288,29937
194530,49922
65528,10364
116344,32458
102685,1089
98300,38043
86508,9967
105699,17494
92272,17465
45810,759
45891,10297
51885,29393
48605,10653
47574,21468
84805,9576
90770,22323
66471,31935
120374,126881
244709,52616
230011,10865
146316,1995
240462,10808
232500,9799
212720,644
255819,16161
250224,10691
258038,10615
212517,47596
228242,21488
284067,59733
215139,271462
203119,11826
179473,24470
203632,9301
243493,11444
226648,15564
228786,60670
246765,55551
210217,40880
239395,10992
271027,2140
257106,4248
245238,17612
249380,3134
224578,34899
99012,8217
94663,22478
58953,26483
52216,24382
82136,11286
87032,11950
98369,12236
58249,36245
45699,43342
57007,15875
59124,26573
53925,23439
16847,10728
15064,5991
56217,11697
91886,6106
93940,22477
105378,19200
91983,11300
59740,16211
69372,28650
59878,42780
57693,32569
82163,20075
54790,28430
82966,28794
84788,20197
47811,43316
46754,34689
118734,25690
69467,10238
53796,18929
65777,4789
93227,32595
48261,18030
63227,18988
55184,11536
49513,10339
102690,39875
28167,50031
51036,976
49966,69605
59095,65632
89716,29471
74991,4780
76786,11906
68767,11713
82176,9589
67824,12481
77594,13333
89461,13938
82869,10540
68935,9462
163862,82623
173840,2114
250494,8835
227445,11371
262210,78248
242193,9517
273300,25985
227005,15745
245280,24977
188913,36107
120327,113271
278475,58904
238015,103489
109049,13794
130445,13795
159423,103488
182299,73482
94593,38965
94594,47817
94606,31052
94608,10868
94602,9395
96764,14506
94667,5333
94669,4281
94675,2
94678,26044
94701,59797
94712,14911
94715,15592
94716,15267
94739,12710
94744,30502
94746,19382
94747,24679
94761,9599
94783,94440
94799,17170
94824,18509
94828,110428
94846,34604
94884,14441
94889,7520
94894,10126
94898,9602
94910,23752
97125,41952
90887,3980
94919,10127
101627,12702
94921,27397
94933,9748
94961,40095
94963,10651
95031,10141
92929,27362
95088,5680
95107,26386
95119,34053
95145,25884
95169,26355
95174,10675
95178,38982
95243,10130
95253,2617
95288,38615
95304,21362
95326,30690
95333,75889
95334,38500
95360,26723
95409,20443
95484,49365
95488,11347
95489,12144
95519,13704
95532,12505
95599,41963
95638,13482
95654,34014
95662,29739
95687,12120
95736,47818
95774,38617
95801,3543
95853,51321
95963,9604
95990,24929
89907,10925
95993,13965
84296,24266
96003,58434
96018,18197
96029,70842
96030,38909
96037,17126
96071,11503
96087,38558
96098,9717
96101,11966
91949,2605
96163,8740
96180,25497
96193,38560
96200,50203
96203,26798
96241,91445
96251,41428
96256,8337
96280,47493
96289,8463
96294,41974
96316,28176
96320,9493
96380,26603
96425,33172
96426,29095
96454,12582
96486,10001
96794,11352
88708,12500
92548,25678
96804,25682
96913,17882
106393,32049
96926,45225
96928,1648
96933,4105
96943,22711
96945,19124
96976,69828
97001,53150
97027,10142
97044,3064
97109,86093
97138,10134
97142,21291
97166,4925
97211,30352
97236,15142
97235,14550
97243,32075
97257,2210
97262,25005
85475,21721
97276,116014
97289,11828
97314,55699
97328,10551
97334,20713
97336,27461
97435,41969
97438,1380
96870,19157
97457,11465
97458,17190
97478,55059
97481,9085
97500,17819
97521,46786
97531,14776
97567,59585
97570,32855
97579,29185
97607,39787
97613,32059
97626,505
97635,4486
97637,10345
97659,10222
97714,12774
97722,14621
97731,19118
97737,14372
97758,15138
97770,9972
97778,9494
97790,17362
97815,9942
97858,8216
97883,4296
97889,24739
97892,39197
97965,9686
97967,27418
97987,39002
98022,43345
98051,31606
98068,27607
98073,37146
98097,20006
98141,8867
98180,12663
163025,331
265029,11467
222851,327
162346,1548
248845,13403
133152,869
237539,552
123948,36095
203540,33379
261755,196859
259442,47574
243655,2171
98184,87462
98188,20307
98193,19142
98194,41946
98206,10135
98219,32767
98224,56162
98230,24254
98253,19236
98260,32261
98261,60276
98273,12150
98282,11185
98308,47045
98319,18683
98320,12521
98343,12478
98347,49788
98356,31083
98385,30666
94035,25155
98725,65015
98436,24077
98439,9618
98442,16560
98471,31608
98519,22102
98536,6951
98546,11959
98554,2616
98577,7091
98621,249
98622,11342
98663,183
98678,32330
108517,24126
108539,8494
56868,26535
101465,41784
65761,27431
87089,2148
87130,42033
87428,11308
116604,23239
119512,53119
78490,31941
83366,19317
83624,27813
119842,57745
218922,2057
247638,9880
266915,5175
262826,21596
94868,41951
56059,11385
77288,4484
80489,11684
102299,44414
60668,44258
64782,20391
75213,12584
108323,70042
64285,1627
80360,11542
80377,17169
80402,39176
80408,33214
80436,19267
252866,2770
181739,12610
230600,1933
244000,13496
250202,21055
250323,24936
221559,80070
261983,10972
262076,207541
238112,1722
250687,9896
168446,26665
251141,125707
258470,9683
256524,2779
261392,2294
228333,10016
234829,26602
221799,37920
208196,22230
233699,206412
206926,13966
203166,742
160710,248757
255653,15104
263488,8922
184791,11065
219400,21118
155197,46727
103596,16314
109015,18885
112255,40508
80907,5922
81114,27346
92147,34223
70917,16307
118178,27681
246544,11370
202470,12508
218619,14033
269341,25462
238066,223346
200427,34714
259981,47161
263957,106230
243595,35176
242587,18734
250809,44321
47795,26661
13086,5998
248912,58062
221218,2176
180734,20857
229340,22617
273253,75386
246464,2185
118589,10696
139654,2034
243759,21538
264476,51722
270971,101860
255321,48834
263728,30379
239986,31016
264578,32567
82416,12537
63032,9028
70294,16180
102316,11521
79579,21028
71994,27327
75132,35200
67921,21242
53559,29756
82770,82523
93677,20115
58092,30295
53877,25767
52896,33725
51773,22874
57193,11576
29081,43860
33836,43802
53143,9660
67588,15393
55312,248
50933,40885
59527,25905
86352,21148
108473,1644
86312,12502
76172,66092
79766,10373
91993,13766
44207,16380
260866,12103
252501,11313
196229,9398
236034,35066
245891,45864
242994,55372
281376,292947
206314,10866
273799,34549
240890,9778
265212,34453
240419,58429
80437,16121
80464,40220
82100,166
58283,42787
80474,1623
80492,40932
80500,32027
80516,13550
80520,13612
80549,16769
80556,42158
80569,27958
82226,86463
80603,31703
80610,1716
80634,27059
80641,20681
219126,57743
219965,3172
250310,17708
108148,12780
243255,570
166924,1018
206963,25641
164917,16767
245501,102933
166110,11380
72732,27396
61489,26299
66999,984
109609,15559
67093,14811
84043,21741
95428,77670
87666,55727
119682,15560
102555,9585
72979,14267
105601,45929
120681,768
272020,2100
200027,11091
263101,3173
227277,27092
217355,23941
246628,18192
256103,11845
243017,9081
272152,167
279286,34043
245674,9378
236019,27444
246578,141
253126,10034
264796,11457
243133,10778
236000,78657
234988,67385
278102,151727
249478,11456
198781,585
267804,10796
275719,23949
252503,11088
256380,9889
177888,140511
246072,133115
80130,45964
86443,32014
290332,13408
241527,671
245115,17731
234354,20794
265087,11469
253798,14369
266987,1535
256009,1433
247425,1999
139951,58098
70169,78076
72747,87774
68168,23847
54177,50785
82558,12472
73233,42258
76221,11834
62994,16085
53717,27405
53472,269
83630,16441
74899,11422
76342,31037
52415,40739
90095,10656
35140,32847
24264,39938
42539,38766
35957,43510
62673,35284
77321,14584
209037,58886
76299,72277
75824,5781
84809,23805
60437,34388
80646,39867
80661,11033
80671,69716
80707,37835
80715,33356
80716,3537
80724,38922
80728,27145
80736,8738
80738,28614
80745,3604
52564,6974
74157,26398
75989,42218
74483,10649
82350,42566
76070,17689
51755,34084
89348,15983
85862,14854
100054,10847
89622,33525
76535,27591
54135,299
93966,31945
81568,42160
86383,10650
159273,8007
242252,19076
160403,81442
282856,50562
193560,13503
240772,161
233841,43774
270259,31064
50539,31682
283509,8342
261066,55479
37515,4886
20697,228
87747,23111
66195,42597
211915,194
277371,11397
259711,1903
280778,11889
283431,28171
259393,9523
265666,9428
101452,1649
90852,11938
52320,43143
89283,35201
60714,42724
88103,24264
84684,27150
86346,26978
94318,19209
278488,8386
268397,12589
279889,12312
35423,11232
120737,120
268995,11086
268978,453
228687,18939
217331,12724
51525,11414
27532,31507
64652,42612
36323,18783
68612,12593
71913,14683
63415,10794
52182,43136
105287,45491
58672,5052
51201,37257
248667,8489
265086,855
245046,12660
86619,10269
280707,5279
277027,10950
285742,1365
120824,6440
45555,14580
104922,49410
48527,28296
117653,24206
74937,6037
57490,42987
105789,61418
242795,27099
273923,11857
237534,6312
99044,11595
269746,24166
109417,26337
93106,59066
87682,77985
86205,77074
100530,10170
103129,18317
66585,98491
77289,26686
48312,61934
83951,27273
82288,848
87078,9610
85542,15035
80752,16127
80754,31603
80756,32020
80771,33155
160399,4965
240468,11891
281373,11888
83511,150
206608,35263
243862,112
268696,125717
109288,20678
85271,15050
106770,10423
71691,11710
57071,17691
74626,27378
145046,57976
66026,651
87751,31955
60955,20620
55257,18647
245844,11362
265349,2637
281358,10229
294289,50819
276501,12659
270933,68149
220514,41870
220627,35650
293416,9606
208990,11447
250081,16550
219405,13915
106223,34723
97116,31674
87233,52744
47688,43340
240900,20009
188453,2084
201899,50225
295552,74692
71266,39775
46828,51044
101891,29475
78122,4267
72353,4031
82525,47871
50781,11594
70354,19562
265298,11870
233469,9884
246894,11535
265713,27593
109190,11212
24914,29887
27527,32484
28988,28345
85891,69928
86194,21921
107985,21845
108037,11528
103186,2441
69995,931
275022,17130
251114,10592
251160,8470
280030,16690
247745,39939
107034,9272
253200,14778
60200,19137
44391,32499
60218,8737
50306,33668
73026,39282
68687,40687
54269,37230
69281,993
75276,11698
67803,41357
70819,42458
55539,93427
81698,14475
50294,43715
259288,10052
238546,11979
260746,75151
229002,35868
207524,13791
231956,27824
184719,270306
291341,9991
265343,480
275067,44340
143861,18984
301893,25006
74174,23479
77199,66946
75718,19050
61781,38442
48310,108266
51876,108267
59415,39387
216651,15999
50986,614
57889,56133
46839,121703
124185,77955
243736,2752
277434,10590
204700,40723
69729,29039
68273,22910
66830,42517
94860,40364
85380,115332
104254,13225
82559,21380
110146,46717
91295,63510
92576,20465
108395,35614
80057,7219
27286,35810
39645,18649
43983,18646
38057,17058
278295,13950
268695,2135
290212,15186
127516,43997
99566,31651
99768,47869
160498,0
35015,965
109855,33135
80798,10889
80813,16149
80836,54287
80846,25628
80850,65262
80855,10935
80863,44004
80888,22288
80889,32030
80895,119617
80904,29343
80928,39503
80934,7988
80948,15310
76276,17909
81027,22130
81059,26843
81060,27458
81070,14807
81071,14729
81109,46973
81112,8690
81176,39543
81178,39578
81182,3418
81184,30924
81186,14929
81187,75552
81237,18910
81809,24549
81248,24919
81249,26200
81259,24825
81268,38147
76489,24032
81269,26179
81323,4499
82924,11333
268380,425
120804,1576
284490,5851
216799,25014
264761,15647
256259,25110
282864,38880
245574,1391
85154,18172
55774,24248
32520,14605
125209,19797
40679,17804
35262,31805
32993,13861
38032,29021
34116,31812
105459,13006
97106,28213
83169,10627
81420,42750
81441,27930
81445,259557
81480,28124
81485,41034
81499,11563
81506,15119
81518,55792
81529,12705
76729,11006
86325,15120
81547,40072
81562,21629
81590,16026
81609,2371
81614,73134
187738,36586
279781,6020
286162,39541
123114,125764
262432,18292
54988,29394
192745,112942
67345,90974
55200,29402
58620,29396
250305,15028
266452,9275
258000,4547
265662,14635
248190,29135
254686,1791
250282,184835
273048,41756
279065,35651
188128,62956
109217,116904
68309,22784
87100,40814
87222,53426
89167,24585
102103,17990
102829,129542
96466,5678
257756,11560
283111,11452
245407,18435
246134,35944
216689,64310
98994,25501
83590,26851
39204,17487
58100,34276
42876,548
76723,11590
264472,1537
264616,12149
191074,44373
253867,11812
266391,35080
219822,441
259446,8346
50086,14168
72705,32617
72737,31671
99892,2565
38890,307
95989,15482
93854,45878
103035,6393
94137,12154
98966,11630
90196,25133
81738,21970
264935,11892
277296,9334
291003,36093
226935,35694
157583,10491
239507,70054
271582,18323
247586,18079
160905,110989
253840,35337
262911,59199
211443,11470
282687,16643
275309,1282
281865,21220
181912,52717
287645,69324
235737,11468
274868,292917
120467,19085
88758,73462
47892,26030
99204,10164
88931,42048
79013,62001
101701,28117
95186,40555
104466,28384
65916,46691
71746,27094
91647,26725
108311,17168
88256,48482
98513,56179
100934,5203
231448,13201
278823,9689
145487,557
282771,69850
289054,44768
77234,1815
68326,55106
64117,28289
74292,32037
73043,39154
110157,24767
100196,33796
102753,32221
86397,28466
103247,12227
111701,43643
241760,10985
250797,2251
239234,2894
103253,20712
91578,11240
52600,46592
71216,45186
92652,86483
78916,5425
45591,14117
50634,38360
58007,29318
38589,28907
79429,39771
276751,245
121765,1894
247199,4012
278500,9026
62790,42193
77523,15417
52905,11791
51758,28577
77838,13963
50858,23102
278435,1957
278504,320
166813,9023
254199,27834
268690,17734
49038,24010
51496,39435
44557,24005
71532,44800
54022,24014
44916,24008
56406,53229
47422,1936
164184,4614
279493,12277
295480,267345
277322,112991
90570,15677
37627,58455
45679,36554
211286,48216
158033,41165
105219,13153
67756,811
57541,43532
80097,163907
79788,7216
280486,3132
279778,9583
298798,18408
285441,13245
258463,2501
267913,9637
245562,12100
238924,16857
282768,52258
210065,10394
242508,27451
244479,15813
68245,31591
82146,18905
87042,14774
62626,4993
108504,27052
77621,34130
95296,38950
90021,17898
40823,21635
61770,27945
51739,43139
91472,30194
100135,10169
83015,27225
41866,13909
105631,103299
103184,41805
247444,35696
275847,11544
181689,180
252444,9555
286179,57022
314166,17710
280590,2022
258273,50035
265591,9719
107438,11982
107443,27224
104897,12251
102573,88818
111653,30114
105885,70489
308506,21972
120912,608
289408,59387
263725,26290
305396,17043
253556,6278
257044,4147
297721,16664
269499,14651
244094,96238
50084,15096
76100,19731
44744,20324
89798,49370
68156,14902
72976,42254
68837,1842
65234,2721
220506,11442
254455,1364
271367,8869
267626,8665
243585,10996
295178,818
276033,18357
303353,29047
303243,45861
271219,39141
246500,33152
74608,149445
67227,10309
79641,6404
74205,19133
49170,43199
61653,43915
61810,24130
40866,43445
60708,36645
35160,5155
59557,23728
58888,3780
75147,10786
88286,8764
295427,13908
286106,2675
265930,12308
287717,9488
279113,9962
309377,9573
295701,7451
274309,2750
303356,30586
283288,61112
285869,92384
290823,43772
327036,20337
292066,27062
120263,34070
274117,6173
232083,10305
82054,42337
65537,18694
217119,74578
93780,10081
73631,11484
180052,11692
300532,9266
246772,3640
255589,8653
256276,30072
265459,9357
261289,12771
258153,9296
281322,15070
280424,26942
283991,206042
290662,26895
268219,60608
267563,146231
300453,97447
88885,11243
90799,19975
82186,10323
102059,9595
80931,28319
78350,46878
80025,24750
51134,31393
94597,24038
109368,79783
90966,9941
53825,18639
49452,39833
37219,32858
50894,3127
94025,10859
55623,32825
83336,10725
295254,9544
187512,23967
235553,57351
270480,26165
22599,31514
103125,13571
275688,26056
269095,13536
283026,20616
309521,0
219756,96218
84133,79319
87507,16806
68833,15516
117883,9299
294431,113369
303714,10611
265808,12770
293662,4108
269329,55903
177746,46466
280760,9685
298238,87481
106315,16370
99128,18913
103924,14361
32390,41021
99512,18943
101821,32685
64397,64079
89274,18477
77681,12262
107212,33506
70350,29515
110557,41582
91544,50382
63356,42633
76704,26680
100666,34086
103003,11504
108258,23470
22458,977
80117,233
39111,19049
48281,5506
44829,32961
44876,32568
171685,29698
98354,22244
292542,19460
250258,575
308208,10550
280460,9034
240510,9093
280380,9039
283832,1958
274497,23550
245171,68569
272730,318535
274812,11013
245429,129
326306,54714
256415,11529
290095,10771
330136,38951
285487,55018
245479,44635
179098,31005
318068,72308
284494,50123
281364,2110
298388,15173
289765,9533
289668,38866
280491,4107
246677,10575
164810,47500
265307,15720
271259,9260
101898,21828
58379,1682
64373,39462
197521,18983
95649,41971
79668,33831
95895,24348
35211,19140
103069,82545
98575,37606
119068,34600
129908,39128
51554,11868
86373,12921
58230,19953
103977,53049
60315,10772
93113,77079
82362,74899
273607,120694
99581,12719
84049,25001
42898,43438
58557,3092
70680,4989
120536,15313
276816,12590
297037,37964
211465,7501
292644,1809
283084,13768
283139,10994
310793,1430
328962,19973
118756,40815
313487,12600
272338,8051
269461,70443
291502,12779
186719,146269
267248,15992
227984,1613
298130,565
298744,14112
292508,41324
252480,15192
293832,49872
145937,21925
296166,30309
318034,16646
296658,37288
212604,20861
101453,12647
95327,12477
107254,10285
68931,19403
76666,11009
86361,10805
75334,40064
81696,17496
81617,40969
81635,76411
80031,5917
81693,31278
81695,33670
81747,47942
81751,33076
81764,44932
81777,15668
81964,30709
81974,19429
82001,140413
82005,21294
82045,11340
82081,42142
82085,11644
82094,33721
82111,36133
82118,24124
82122,34697
82700,8691
82138,53922
82159,66592
85327,6399
82175,25773
82183,19123
82200,26560
82213,36220
82222,225
82242,24274
82245,33016
82247,26444
82329,19114
82332,17205
82334,24740
82351,10863
82353,31679
85518,15900
77533,12237
121261,15901
121262,15902
223249,0
223250,15904
223251,97251
82370,12579
82382,85058
82402,23668
82404,70971
82405,25113
82431,28893
82432,11646
82436,5062
82449,24634
82457,75963
82464,16124
82477,21764
82490,22435
82497,42149
82498,37936
82507,73247
175739,38255
84090,46364
82639,27016
82640,35685
82648,38665
82661,265
82671,2264
82677,21874
82679,41394
82696,47957
82755,31407
82763,16471
82764,63443
82776,22171
82782,39874
82783,25468
82801,19507
82815,29072
82816,75596
82853,42146
82894,17450
82748,47886
82910,31646
82926,14269
82948,41280
82949,1672
303326,35935
288477,9645
322802,9012
259484,13098
270707,13440
286261,12454
252223,31668
309600,41645
120679,1360
299117,13441
295725,45767
209933,14626
47880,48155
61452,12208
87075,11905
180679,39497
53804,1941
58212,26685
60921,31918
58756,19662
297181,8427
304669,9021
220331,277415
246266,28988
292501,52735
210382,13526
280665,9280
298203,65
260713,117520
297884,10712
287986,27204
201020,152023
297162,10167
295297,672
273435,16351
313196,542
308411,36584
314725,30192
312841,33251
106215,25466
101844,50677
280870,2165
36112,25037
42895,11617
108633,24909
118735,81530
263734,34341
55207,18993
271200,53000
283644,29229
280609,11880
77549,63435
99673,80849
51745,1377
213802,11629
102368,2528
99669,12716
99266,12717
102782,13888
98520,48524
103112,10750
82951,44247
82958,45226
82969,96966
82970,25566
82992,109962
81427,13386
83000,43089
83006,47888
83033,20472
81455,9538
83064,14664
83067,27997
83089,49934
83099,84735
83109,9317
83111,12528
83113,47890
86410,69014
83133,21515
83163,42371
83170,26325
83178,69169
83189,31921
83190,11524
83193,109264
83232,32077
253586,326890
230252,277724
246460,36669
283530,17187
293815,10426
295238,32625
258068,8198
303396,204372
287467,64
271263,13376
283160,15074
307479,2103
133240,9016
283632,16028
103959,27070
207198,5261
239060,15514
101356,23303
118767,20992
90368,66091
279064,6007
77713,25239
71671,42453
110308,25284
177898,125337
89378,7011
213121,35612
86911,10880
84749,13945
58777,14433
289848,9932
262396,13369
268126,2757
238380,7299
273851,78022
304729,279784
186730,32273
66065,26356
218581,23990
290329,4241
83260,37335
138902,34113
83271,22257
83276,35343
83281,30142
83284,17360
83326,31695
83365,76397
83542,40952
83557,38849
83580,71524
83591,43279
80393,29743
83598,41760
83619,31665
83629,40219
83641,45840
83642,16363
83678,22023
83686,171
83693,73116
83694,26639
83702,42124
83717,25297
83726,39274
83739,11564
83745,67772
83789,4202
83806,17590
182060,20787
83869,28940
303933,13497
302640,11852
252076,7303
253754,201
257360,2755
243794,33504
298856,21868
319470,65684
220580,10856
271020,99826
300214,18602
167261,121
245929,25838
307901,1429
168786,13435
217505,3131
313737,2642
282120,14317
272207,11022
99091,24249
99160,9491
106453,2149
54743,20139
101606,32074
75968,19067
49414,53712
50629,25848
100143,14931
110613,11317
